id,is_iceberg
94a496f4,0.9862796068
995eacae,0.3497873843
41b02e58,0.9558474422
69f04617,0.8708875179
c889a03c,0.9624054432
91f98acf,0.9742158055
9135c19f,0.9679802656
1f0e9c09,0.0000004293
260d6e8e,0.9123620391
46334397,0.0016470796
f34ddf31,0.8832166195
4d6177d7,0.8652277589
76a57270,0.8795023561
217b8cea,0.9997786880
9a45a566,0.9999918938
1b55c75e,0.0000000141
7bd92ec6,0.9742979407
6c409f41,0.8290563822
df3e48eb,0.9168466926
62723e57,0.9901669025
b8e627bf,0.2201386243
86bb5d85,0.7856168747
77e5034c,0.7098529935
607079e5,0.3946954608
96879fb4,0.9996143579
6afe606d,0.2807636261
4129802f,0.9656418562
a42300ef,0.6967316866
1af842f5,0.4374844730
3fe57d78,0.9841367006
f4e60ed5,0.9855110645
68c8337b,0.7463167310
914ed5b5,0.8736090660
a6bb5987,0.2571068108
c781c439,0.9946619868
47a1a25e,0.6698254943
80ea0713,0.9353723526
a9d001bc,0.9918467999
f94d098a,0.1289811879
3e230e0e,0.9970670342
24afa485,1.0000000000
bc37db7f,0.9852238894
83f99e4d,0.0000761983
1a8d86f7,0.0221563336
38136419,0.9000196457
d393e637,0.7690384984
36902570,0.9136303067
327f7b25,0.9883168340
3f8543c6,0.9994352460
a0d42a70,0.5732481480
e07ba430,0.7904748917
c6e53803,0.9890645742
fec4dad8,0.3886573911
933fc5ba,0.9943335056
c27eda4e,0.9389853477
9b94d2c2,0.0235853214
a2dbdb31,0.3015282750
816258dd,0.9744569659
81f11218,0.8002558947
c4bd9d04,0.8905019164
c6ce9bf9,0.4223252833
a7b3cc29,0.9384676814
527870bf,0.7877987027
9af26068,0.9805966020
0b591e70,0.9797795415
2b1e57c5,0.0391637683
194db786,0.7157858610
e09ba644,0.9820294976
fa2ed3e5,0.9753752947
1ba92726,0.2875847816
8c8f45b4,0.0000000056
f8889f44,0.9999998808
598e255b,0.9674342871
45f1aa7a,0.8517219424
022956a3,0.8247302175
d406064d,0.5442059636
76617947,0.0000002317
d0e5dccb,0.9571468234
33271da6,0.9999355078
0840e2b1,0.7424712777
521a9f4d,0.8542485237
7286b1dc,0.9914748669
5b6acc2d,0.9927910566
e034cd34,0.0000000138
46577660,0.0120251840
bb4d6f24,0.5957384706
bfc7a3f2,0.4389274120
abc66be8,0.1466300339
3627189f,0.9836080670
e49a77f6,0.4627590477
a209d7ee,0.9813841581
dee69cf6,0.9088334441
9a6261a0,0.8018346429
a8e444c6,0.9996385574
a6a66a28,0.9975672960
db7022ff,0.0034082297
0dfb45d9,0.8451877236
81c983aa,0.0123537155
a98fb5e1,0.9795967340
99e004d7,0.9999270439
d16e5fbb,0.6850172877
3c352f9e,0.8118456602
12202699,0.5489460826
86af0236,0.8886534572
f3703e6f,0.9045313001
4a71dc34,0.8291991353
321edcdc,0.9797863960
e365a657,0.9999953508
45755c9c,0.0232825857
873b0829,0.9994454980
72ccd009,0.9990084767
205243d9,0.9130231142
d9202f36,0.3114679456
9d0c30b0,0.4269204438
56644ace,0.4062118232
c63f527f,0.1507581621
bb84b9bd,0.9007831812
6f68caf0,0.3755519688
8492119b,0.9993867874
71bde48d,0.9795259237
d2d6e2ba,0.7698612213
6f4b309c,0.5374310613
b3cc5ba3,0.8553456068
fee39547,0.9658159614
4893137a,0.9689818621
e283c4c4,0.9792457819
25bac62b,0.7522379160
8fd88dd6,0.0000002339
b48c104e,0.1115878895
221d500b,0.2568572760
8f0de087,0.9525820613
32342e03,0.4502153099
a8da99d8,1.0000000000
93203755,0.3659641445
d3c88528,0.9752412438
0d7a17b3,0.5207673907
bd72f5ec,0.9927126169
e953c0fd,0.9642413855
e730b6c6,0.9610210061
c086033a,0.1761064082
a521d303,0.0169457365
b023957a,0.9634352922
3e0f04e8,0.9999996424
60647cba,0.0000000838
2f5c43a8,0.9302216768
b54ba69b,0.5335485935
eac962ff,0.9546900988
7e2a3763,0.0005061462
9362d863,0.0976268947
8f1b833c,0.6736556888
79727ff5,0.8462713361
62614c75,0.8723652959
75a03adf,0.9958072901
cf138392,0.8013656735
bf467a96,0.9926190972
c8b34651,0.9131113887
105a5c54,0.0385462493
bf6de75c,0.8961973786
060702c8,0.8791465759
921bad2c,0.8617666364
e0d17eb0,0.3326150179
9a3825c9,0.8157638907
8eda717f,0.0003767389
78906e0c,0.9932095408
c60100ad,0.9475305080
90a72a52,0.9453588724
d80e4ed4,0.8569328189
339cd0d2,0.1901151687
d99de899,0.7702747583
357e20d1,0.9999994040
a4d190da,0.8297564387
bd226217,0.9920274615
476e2771,0.9549767971
4e483506,0.9877796173
f70ea081,0.8162129521
4645e56f,0.9972231388
e6d05940,0.6165178418
f8b3c6af,0.8530325890
c89d6aad,0.9975226521
0cb57f6e,0.7568990588
86a4be46,0.9576202631
75e62d7e,1.0000000000
ebc36374,0.9790009856
0ebcb731,0.5686097145
24d000c5,0.6916118860
f3c9a4f6,0.8702679276
1bc59730,0.0074238251
47ea0bff,0.7595381141
cdeccfdd,0.9992865920
15e09a1d,0.1052439362
00652788,0.9590293765
23649c84,0.9995726943
91188a77,0.5995445848
eaca8580,0.6260305047
4ce9daeb,0.9416019320
d4220673,0.8342635036
b6a87aef,0.9471623898
8333ebed,0.2062166184
950a3453,0.9995235205
7074f6c9,0.1282252520
98a02caf,0.8510829210
59c8d2b3,0.9245975018
d99d13bd,0.9671581984
de86f1cf,0.9688592553
8f4b1985,0.9432945251
a7779b04,0.8490754366
2caeab11,0.7442263365
16aeea7c,0.9609386325
b9d19ab9,0.8787974715
29c5d2fd,0.9985193610
efcefa55,0.9792329669
099161c3,0.2629108131
12b49195,0.9999994040
96a1ce13,0.8446972370
67964b4f,1.0000000000
b61c605c,0.9390733838
bcfc0f16,0.0108957114
bf0cb956,0.0021165251
12f6aa7d,0.2232414633
f36f3a0c,0.9999964237
83490492,0.3300376832
e3b62b60,0.1721708775
20b27d66,0.9964404702
25c3ce93,0.8283808827
67a2ff0b,0.8451148868
9b2d3c1a,0.8186879754
8ad51f7d,0.0000001259
14137b57,0.6346986294
9ea5aa79,0.4360570014
5ea1d2dd,0.4172549844
979c867e,0.8086582422
7ea1e1b6,0.9679255486
d65520ba,0.9999914169
765ad2e2,0.8568627834
d2957326,0.7975868583
24349e24,0.9999774694
fd8a2ae3,0.8323200941
b282d98e,0.9089157581
3eaa7a61,0.9629077911
16533dd4,0.9633339643
4adb68d7,0.9888719916
565005b9,0.4354476035
51d86e0c,0.9425492287
30635642,0.0005827556
d9480a60,0.9992245436
b2647128,0.9028811455
20478c55,0.9243670702
caa0d105,0.0988045409
474f4534,0.2601867020
d51e3867,0.9574238658
e5d1bba7,0.2487537116
e7000b2a,0.7413228750
78f06b79,0.9999365807
8a9f4bee,0.9620391130
3d716bbe,0.1780489832
6e1ddef1,0.1910070181
9826f39a,0.4867068529
3fdc82f7,0.1329321712
31f013c3,0.7691352963
97a9df6d,0.5575672388
10e65294,0.9625788331
0bdca1a5,0.7575958371
374037fa,0.9495499134
1d1a0cec,0.6874691248
d415c5ad,0.8332303166
ced1306d,0.9974883795
f43497f3,0.6381065249
ffd13a9e,0.9019324183
6f67148e,0.3453395963
be322b68,0.9926427007
af209b44,0.1138208136
69b53a4a,0.2411316931
4c085180,0.6496420503
608cea18,0.7090233564
f8bebbfd,0.1188023388
ae16855d,0.0000068119
dfc700b3,0.3425920308
e3bdd9ac,0.9370519519
87a8ea20,0.7552757859
3c3da9aa,0.1649667025
76c882d6,0.0000323430
9e429645,0.7939422727
7dc9c990,0.0000138863
f38d53ef,0.0892439485
e1785b6e,0.6132181287
80c673fb,0.9509460330
a8b8c20b,0.7975743413
6a1ff150,0.9683992863
2f68d4fe,0.9811434746
c462ec65,0.9412150979
c374d5c4,0.8896157742
d20769b3,0.9960940480
c467fe4d,0.0201039463
1356229e,0.9605191946
b1532127,0.7468024492
3777ee22,0.9800507426
4ba6023f,0.8849325180
08504ae6,0.7046154737
5e0b4cc5,0.9665851593
249a0c1f,0.9926881790
24b3497f,0.9818768501
9edcf494,1.0000000000
53297290,0.8832376599
6d3a269e,0.9003598690
1b0d38fc,0.4976032972
02747427,0.2732201219
38867253,0.9236428142
c392dbd0,0.8754816055
8939734c,0.0000070219
097ba3af,0.0000000038
30f0f835,0.6032464504
bdab1bcf,0.4873428345
1070a984,0.9429528713
c41b8a90,0.9368364811
86a3b5cc,0.2594503462
d0a3719e,0.3790023625
b1a8067b,0.9999499321
911bc6aa,0.6720970869
67a2d0ac,0.9811637998
11447262,0.9989638329
12fd1375,0.7555984855
f2898538,0.6424900293
0e7355e2,0.8545370102
bc2c87c8,0.9898264408
94001156,0.6203671694
d5855224,0.2966325879
a3c1a552,0.9937368631
edcf54fa,0.2102836072
a28b90eb,0.9178875089
63cd028f,0.9951797724
dbc79657,0.2206269801
bc856bf1,0.2613349259
c7e25a70,0.9444918036
9771b119,0.9745308757
836db0d9,0.4476366937
f5685d3e,0.8522036076
bb04299d,0.4766148627
163a9d23,0.9583978057
5283c614,0.0000000000
2276d5d8,0.7301895618
ccb77e34,0.9569314122
d4a75bf3,0.9740856290
e15f46ea,0.9468690157
992a45ba,0.6994566917
056e7768,0.0000000001
a1dc016b,0.9921929240
38db82cd,0.0169785898
3295f3ae,0.8346560597
a6ff3660,0.9258612990
5981b799,0.9806673527
2636d79d,0.9970303774
7a8521e2,0.0000008116
9b53021d,0.9631614089
0a37be18,0.9834233522
a8676e55,0.9284966588
3488b8fc,0.4162218571
b86d4006,0.9126384258
33888635,0.9864379168
aa9ca5f9,0.9359563589
08faf0f6,0.0000000013
5320cd26,0.0001027483
2c57fdaa,0.0611095764
d467ce62,0.9996242523
888a568e,0.8928763270
88d6c838,0.6161339283
8f138517,0.9882837534
e1108dc0,0.8025789261
9e9cd6c9,0.8334989548
ab893af4,0.1816314161
4d4b30ba,0.3306945562
7ce15e26,0.9984595776
dbc45500,0.0001097569
6a0cde3f,0.9789070487
2658014c,0.8190975189
08d20604,0.0011138093
03c83dc9,0.9509073496
d741ccd1,0.7613189220
992d48b6,0.0000000003
b1ea3253,0.8492347002
da379e69,0.9120225310
73b429af,0.9406983852
2aefe712,0.9198849797
1e3634f9,0.9900919199
069ee09e,0.9998006225
a7970f81,0.0000002021
23084d2e,0.0052911523
ac57710a,0.9085312486
02553267,0.8445168734
0971c6c7,0.3302312493
cdb7f1fe,0.9492959976
d3af3f60,0.4197116494
59daf44b,0.6947078705
c2169934,0.9573960900
da03b56e,0.9980599284
474ea404,0.9834782481
f686cdc4,0.9009507298
f865b354,0.9760473967
106df554,0.9184492230
e5637171,0.2224770933
cba8985c,0.0134220785
cc09c9ce,0.8632013798
0b85b33f,0.9114178419
92f20625,0.9530208707
6b1379dd,0.8779886365
ed2b1df1,0.9855500460
325124e4,0.0039141802
7455c944,0.9999994040
fd68ccc1,0.9667453766
8df9100d,0.8437974453
c406df9b,0.1343148649
4978870c,0.0000001614
383f95d6,0.9945271611
aba96bbf,0.0000004381
6bba66b4,0.9461594224
b86fa0c9,0.9635022283
a2abc369,0.8069102168
0b40c014,0.7230473757
d45add48,0.7082661986
00193999,0.9558728337
c2f1b710,0.8765910268
53750c72,0.1423725635
3137ef1d,0.5919483900
bc6b8e2a,0.4283319712
7cb546c6,0.9842312932
d59a2349,0.9999995232
04d04b9a,0.8977540731
05ac1343,0.3833756149
2917895f,0.0008667289
342a1d01,0.9846829772
78309e4b,0.9369392395
5c1a5aba,0.0000001756
fae57f79,0.9707226157
23821d71,0.6973814964
5780b19d,0.0000037854
11c67865,0.9290761352
8564f114,0.9453580379
ec7d0fdd,0.7880850434
9a0446b8,0.0107494267
5f5da69d,0.3699029982
7a11839b,0.8101202250
763c9bbf,0.0000000046
15a7b5c5,0.0067213969
e9c7e251,0.9236046672
2555c207,0.5039984584
ec8d9784,0.1203654110
08fd9d10,0.9084308743
9504ae29,0.0046058153
0b91a24d,0.9769426584
e62e6cfe,0.8970338702
5d1291bb,0.2547600865
b3c1f2e7,0.3535031974
c6a8db21,0.9476535916
f2c137fd,0.8248037696
b61e8155,0.4658076465
45b9ee35,0.0621222444
8fe9c49b,0.9990661740
b98ceb09,0.0000046742
70c4a435,0.7961860299
d953d111,0.7722099423
da7de86e,0.9615814686
519f8611,0.9735885262
75eefdc3,0.9823449254
62412092,0.9004369974
de8ec010,0.4669461250
ee6121f8,0.0616489910
412b66e0,0.8398857117
7405c131,0.6004691720
efff4306,0.6629478335
5658d679,0.9997900128
617f88fc,0.0249844827
a120100b,0.4504839480
0971369e,0.8926931620
83f7fe7b,0.7300017476
12437da1,0.0000001842
8e7f96a5,0.9997040629
a08237de,0.0000012260
a013bd6f,0.9995292425
c6fdd404,0.9222387671
317e2af4,0.9340667725
dd9878c0,0.8779329658
42e76a51,0.9971449971
022f77e3,0.9864414334
cada3682,0.9694499969
53074f1f,0.9867923260
e6c19679,0.2728306353
dfb69b8b,0.0117823677
e1572941,0.9987882972
8d549cd2,0.0303414725
6913594d,0.0860274881
6e528fd6,0.9998861551
c8b037c7,0.0016371757
c3b6c880,0.9657561183
9684ac04,0.0007211620
6d974acc,0.6012998819
57b10462,0.9406625032
b2373298,0.0286151879
8e946e10,0.8524082899
6acee7de,0.9730303884
8ad7cc2f,0.0000000015
8e6e087e,0.6556636691
c3e46df5,0.9903867841
f6983f34,0.6654431820
8130a3aa,0.9787628055
0f11be03,0.2925807238
766073e1,0.9214929938
e67f6889,0.9686611891
148a0930,0.0482152030
b333ff97,0.8927927017
1c148a28,0.6462853551
ee0b02d7,0.8444389105
fa1c5f6d,0.9721645713
9b12ae1f,0.1833813339
3bb60b1b,0.3644824028
096e7594,0.2248743623
ac98996a,0.3462663591
1b7b9b9d,0.6833434701
61b2ac6f,0.5725383162
2bd414a8,0.7277206182
73d12826,0.9960039258
29f7ec33,0.0221679527
265f8aa8,0.9684602618
0d6be675,0.1457077712
a00ecdf6,0.8215783238
c414328a,0.8297343850
d47de87e,0.9956400394
376f984f,0.9561948776
12a35aa5,0.4144331217
8ecfd739,0.0047408687
2cbc30f4,0.2201838940
aa4bdf31,0.5848751664
69d18f51,0.9117851853
50cd4394,0.0000000044
bda732e1,0.1413148046
8e77e385,0.8548177481
49dfd51a,0.4949095845
b0a3e728,0.1821111441
518061ec,0.9427798390
bb306c8c,0.9999648333
1b2cf099,0.0022968224
e7c405e4,0.4181582928
1fc79c9d,0.7436897755
3427cd60,0.9426434636
8fc604cd,0.9871657491
0981acfd,0.0003047208
512e9c5c,0.7618087530
ae9f2426,0.0497084036
a8cd44c8,0.9148618579
acac91c3,0.9884529710
35988937,0.4644847214
2a2dd539,0.4102747738
3f971e0a,0.0000008986
7e09131c,0.5050122142
82726c59,0.9201841950
ec4c3dbd,0.5133138895
2a851255,0.0000000139
2cebdab4,0.9610974789
013b617b,0.9331167936
21a8603a,0.3595849276
fe2f2579,0.4561658800
df069a3d,0.9995667338
595f7f57,0.9071326256
081bdb0a,0.0000000000
6f8e7b3a,0.7178846002
d1824fe1,0.0000000032
3ddc6778,0.8415832520
57e4244d,0.8380266428
18e2e176,0.9999912977
7394cdbc,0.9846324921
19821b41,1.0000000000
12e9563c,0.9405491948
b96c9ed9,0.9890407920
096d9c1b,0.5847525001
97454a30,0.9172921181
43b6c5d3,0.9426981807
2c58bcc5,0.9999554157
0c71dc02,0.3293662667
f7cd79b0,0.8845700622
922ec513,0.0583053902
561b6b2c,0.4866041839
32913f04,0.9243003726
77aad507,0.3156068027
d62d5a9c,0.7560166717
be70bb3d,0.7260941863
84920252,0.8644025922
b9623d93,0.9810752273
ba925eca,0.0465021767
181ecadf,0.2351762354
6fbcc9e2,0.4949860871
57d5b182,0.9512426257
d3013a36,0.9750852585
21cafb54,0.5985712409
d1a6cc74,0.0000000142
c4017d47,0.0038840354
22e05854,0.0665119141
7eb53ec8,0.9772921801
c77a806d,0.9875110388
c114c951,0.9732942581
71495521,0.9259236455
98bb1260,0.9074706435
546ec108,0.6194314361
78f39102,0.0003432550
26b6379a,0.9726409316
8cb14c23,0.5666836500
75892ee1,0.9960103035
3d31d65f,0.9001457691
30784a7a,0.9999920130
efba2a23,0.9710428119
9fcb2c5a,0.0000000230
9910ee7e,0.9954038858
dc97b587,0.6283711791
7732ca72,0.9989757538
c4bac1f1,0.9268902540
a80ddf30,0.0000000034
fe79c536,0.0089582782
84e34259,0.9661355615
7db3b563,0.5560199022
5e946e6e,0.5173555613
76881bf4,0.8646060824
7c606237,0.9969204664
7aa06d7d,0.7759994268
0d035cbc,0.7518159747
0838e69f,0.2460252047
f6715e39,0.9522179961
499004bb,0.8975389600
4cefc9ec,0.0000000000
ded95f0a,0.9719957113
073112c9,0.1620125026
96cb4df4,0.0000004696
0962de0b,0.9720473289
cea18b7b,0.9890445471
75463cb0,0.9079137444
4a59c201,0.6452244520
29d46646,0.5226469636
e6134ca4,0.8167740107
445ae936,0.9713748693
420d8dda,0.9772849083
bae1b5b1,0.9197268486
9f49327e,0.9225053787
18b52f62,0.7401054502
b02bb341,0.0034092858
e5be8689,0.0001761879
b5b85b95,0.8936012983
b94f72e3,0.9917957187
a79114fd,0.9999901056
502ffafa,0.9876078963
b8e274d7,0.8581374884
e37f8f63,0.0077976468
c8a5c9d9,0.4409542978
d574bf84,0.9843938947
88bc1b71,0.9206656218
3261e3ee,0.9650961757
e65424cf,0.6957942843
706d2090,0.0000000044
94d4c49c,0.9806135893
51ba3d48,0.0854089558
fdd4c395,0.9988400340
12eed563,0.9853360057
f93627e8,0.9362141490
df51a7cd,0.8406926990
c84092af,0.9844914079
514a25a2,0.0004572347
5d421481,0.5891373754
d3859efd,0.9354595542
eb024725,0.5771388412
0d8537a5,0.9838725924
fe708ff7,0.9029852152
1790bbf0,0.4712110460
8a30487e,0.6925448775
70a01d16,0.2832827270
89bb7fca,0.9709144831
398c1300,0.0000101991
41b43c73,0.9745284915
72d2839a,0.9504358768
beeb98cf,0.0000533984
c409f194,0.9522746205
0c654278,0.9251209497
fb155295,0.8396880031
103d1e1d,0.9787453413
6c755ff3,0.0000000000
3722a062,0.7079535127
90611922,0.6969163418
77b432f1,0.9707236290
ccf53246,0.9639143348
4c52089f,0.8472988605
81e05676,0.7783503532
732c51d0,0.1441503912
b60c6094,0.9818444252
2e9db48a,0.9837886095
68cdc732,0.0717766583
e1f9dbd9,0.0202110726
31fd12b9,0.7114032507
72bd3e45,0.8668945432
84e2f1ab,0.7837285399
b4b6d3d0,0.7337192893
874d507a,0.9431257844
44775bac,0.9865147471
83dfaf91,0.9876326323
a9a1cc1e,0.0000718017
227de452,0.0000000000
14519bcf,0.9999992847
970a9821,0.4631748796
e84230ac,0.7497974038
550e4ebc,0.9919934273
5e98d635,0.0001411013
667d386b,0.9728670120
503fefff,0.2448312342
08bcb429,0.9638965130
90c293d2,0.0133719286
bbc84c36,0.0453734882
3facaac6,0.3865090907
e8d1bc63,0.8990316391
0ba50202,0.7074363828
9d947517,0.0000000001
e084ed8f,0.0624977797
7051b370,1.0000000000
910f551e,0.9703438282
8d238915,0.9391921759
e7238f30,0.0000000255
a658f1ba,0.3079656065
0b4e7093,0.9060078263
4d59af79,0.7997758985
99a7b417,0.8581511974
e5798365,0.9995617270
078c699f,0.8803806305
b2cd6017,0.9094452858
89b3960f,0.9901837707
104d981d,0.9370347857
05e410e9,0.3665750325
44556da6,0.4595556557
207e5145,0.9705855846
390ddfc0,0.9999917746
2e82728f,0.9994256496
4245d2cc,0.9999362230
d43a187c,0.7968661189
52b60236,0.8304730058
cc22996f,0.0349962302
bf08f16a,0.9889056683
47dea2c3,0.9282823205
22ac0bab,0.9664565325
49c670ad,0.9991824031
1040e727,0.9999850988
f39933c4,0.9393804073
30474ea4,0.9046680927
73978670,0.8160227537
527ad437,0.9961948395
78f83e41,0.9506837130
12921cf8,0.8225295544
b960192b,0.9445471168
9dfaf61b,0.0000001588
cec954d2,0.0000012382
00bb437f,0.9710837603
06458d98,0.1387802362
37ba4455,0.6612571478
2feeeaf3,0.9764623046
06c83a48,0.1631001532
dfe4fd55,0.0000751434
0b7fb9da,0.0000011093
52d1ae5f,0.0003723717
0ef51267,0.9468362927
0d9822ce,0.9305253625
bcad7099,0.9558341503
a26a7454,0.8621788621
93b7cc9d,0.6619516015
