id,is_iceberg
97b7d789,0.9995619655
2f598053,0.9984388947
c0e3e148,0.9396334887
cfa175a8,0.4016757607
3d7e09d8,0.0000981814
44a13d1b,0.8617663980
c66b0948,0.8930359483
976a6d64,0.0000008145
8bbd8909,0.3498146236
522890fd,0.9962185025
f23a3b95,0.2380988747
680039dc,0.8972926736
93028e53,0.0008457917
22a16932,0.9928551316
7d8126d2,0.0098149832
ba2ecd75,0.0000000000
8071bdd7,0.9949598312
96d5aeee,0.0000000000
154be68f,0.9903692603
d8c2bfe2,0.9876563549
f76d47b0,0.0645260289
0e781ade,0.9999513626
13cf6060,0.0000000000
cd99f710,0.9980620742
d10005bb,0.9954373240
3a31445f,0.9448805451
3157202d,0.9342883825
6ee64703,0.0004509670
e5de8685,0.0375038609
02cc70ba,0.9498401284
50984a87,0.8320775628
fa94957a,0.9978324771
eab406b4,0.9589120746
3ad39398,0.1465540230
9ecf3802,0.9905480742
6048ae7b,0.0000000000
9dc68871,0.0000205739
13701465,0.8245262504
8d8779f3,0.9045389295
0712f269,0.9332101941
722c2597,0.0000000000
478a2b08,0.1496639848
38f5fb41,0.7793370485
c52ad74d,0.5876176357
0c85fd09,0.0000000000
f1582cba,0.8095514178
ff836697,0.9859232903
ddfe4802,0.6986569762
3cef3bc7,0.8557932973
6a21542b,0.9854440093
150e23c4,0.9996573925
078c6d99,0.9968936443
1dcd1dc3,0.6496651769
39967e45,0.0348650776
6b6333aa,1.0000000000
4ae61433,0.7355526090
f96362e0,0.0036111462
97a88aac,0.9979656935
427ae8ce,0.2527878582
209d4b15,0.5668693185
64b453bd,0.0000000000
0f5a484e,0.0158853345
5ac74969,0.6325511932
736ed43e,0.8790432811
8533795f,0.7446962595
f5b54fb6,0.2477778494
6eb4c041,0.0016879514
97afdf42,0.9602540135
1bb488db,0.9982634187
f132e44d,1.0000000000
d3c2f140,0.4008065760
1756794d,0.0447315499
9efcc11f,0.0000000000
14c966cf,0.4648205936
59cfe4d1,0.0606242679
883151f4,1.0000000000
34c4c9ff,0.0362376571
70b4c2eb,0.3609488308
96a337d9,0.5871422291
7fe89ffa,0.0464584529
057c7a22,0.0000000000
451cc057,0.9936988354
05076700,0.0000000000
dc52f6c1,0.3520182371
b03a59f9,0.0012326856
129ed4b0,0.1309406757
fb611563,0.9997944236
ac32e6f1,0.4744900763
c05c5ab0,0.4081636667
3163d5ed,0.0019690250
02096ca4,0.3998394907
e92496c0,0.0000011385
1a9e2c50,0.9585761428
0864e334,0.9885309935
d976faeb,0.9897434115
1d7b342f,0.9997385144
281bc1ea,0.0000000000
bea9f0cf,0.1022426784
f4afa0e6,0.0000000000
e1b5ef69,0.8347890377
b50539fd,0.9995558858
2a8c9c15,0.1966799796
157ebb0c,0.9983875751
247d3614,0.0001135313
0c6cc0cb,0.1300425828
aae88d39,0.9984689355
0c77b464,0.2246497869
963cf5ea,0.9983546138
1b371d8b,0.9886229634
225bc00f,0.0000000000
bc0a4eec,0.0592834689
1099782e,0.9344273806
a18feadd,0.9908965230
ad7f4932,0.0042893891
5f8f831e,0.8328959346
b5167c35,0.9994717240
0230b06d,0.8655693531
f8d7f7ba,0.9947512746
08bd1053,0.9993637204
58e4dc8c,0.0000029883
4793ce8e,0.0007972852
304caab4,0.0000000000
f2ee6d7f,0.9905581474
e1f9c0e4,0.0146668442
8e40401c,0.9983071089
5d9eaba2,0.0155461133
55e7562c,0.9698437452
9da6cb4b,0.0000000000
c3c1c8ec,0.0000000000
3b38698e,0.0058436748
6c9eb909,0.5714746118
482a3d1d,0.0001213307
0e9918f0,0.9750162363
ef894fd2,1.0000000000
4b82e7f7,0.9998986721
b9cdd7fb,0.0000000000
94a496f4,0.9172418714
995eacae,0.6231583953
41b02e58,0.8582213521
69f04617,0.9078434706
c889a03c,0.9988699555
91f98acf,0.9999625683
9135c19f,0.9989634752
1f0e9c09,0.0000000000
260d6e8e,0.9999659061
46334397,0.0000000094
f34ddf31,0.9933831096
4d6177d7,0.9969564676
76a57270,0.9258246422
217b8cea,0.9999917746
9a45a566,1.0000000000
1b55c75e,0.0000000000
7bd92ec6,0.9999530315
6c409f41,0.9462481141
df3e48eb,0.6384235024
62723e57,0.9726095796
b8e627bf,0.8845185637
86bb5d85,0.5603652000
77e5034c,0.0028108628
607079e5,0.0264702588
96879fb4,0.8854387999
6afe606d,0.0001338219
4129802f,0.9973310232
a42300ef,0.6246297956
1af842f5,0.3562802076
3fe57d78,0.9998667240
f4e60ed5,0.9934452772
68c8337b,0.8195402026
914ed5b5,0.6444025636
a6bb5987,0.0007529362
c781c439,0.9952195287
47a1a25e,0.9682283998
80ea0713,0.9868348241
a9d001bc,0.9994481206
f94d098a,0.0359038673
3e230e0e,0.9907832146
24afa485,1.0000000000
bc37db7f,0.3796613514
83f99e4d,0.0000000002
1a8d86f7,0.0003830158
38136419,0.9905732274
d393e637,0.2598822713
36902570,0.9614038467
327f7b25,0.9705355763
3f8543c6,0.9999669790
a0d42a70,0.5218021870
e07ba430,0.7806412578
c6e53803,0.9226153493
fec4dad8,0.5479031205
933fc5ba,0.9118697643
c27eda4e,0.9979143739
9b94d2c2,0.0001100197
a2dbdb31,0.0167744122
816258dd,0.9820857048
81f11218,0.9721596241
c4bd9d04,0.9676606059
c6ce9bf9,0.2544513643
a7b3cc29,0.7001547813
527870bf,0.0374985114
9af26068,0.9997811913
0b591e70,0.9963548183
2b1e57c5,0.0006142571
194db786,0.9855485559
e09ba644,0.9996720552
fa2ed3e5,0.9976133108
1ba92726,0.0097055193
8c8f45b4,0.0000000000
f8889f44,1.0000000000
598e255b,0.9986122847
45f1aa7a,0.9677048922
022956a3,0.9444026351
d406064d,0.0201174151
76617947,0.0000000000
d0e5dccb,0.9728484750
33271da6,0.9999998808
0840e2b1,0.9623311758
521a9f4d,0.9640619755
7286b1dc,0.9970703125
5b6acc2d,0.8903080225
e034cd34,0.0000000000
46577660,0.0001482446
bb4d6f24,0.0952950642
bfc7a3f2,0.4689789116
abc66be8,0.0001909593
3627189f,0.9999334812
e49a77f6,0.0874852762
a209d7ee,0.0222833715
dee69cf6,0.7198805213
9a6261a0,0.9637271762
a8e444c6,1.0000000000
a6a66a28,0.9989649057
db7022ff,0.0000010231
0dfb45d9,0.9441261292
81c983aa,0.0000062518
a98fb5e1,0.9957744479
99e004d7,0.9983147383
d16e5fbb,0.1895634383
3c352f9e,0.9835113287
12202699,0.0665362030
86af0236,0.9464455247
f3703e6f,0.8910402060
4a71dc34,0.8964011669
321edcdc,0.9919136763
e365a657,0.9999994040
45755c9c,0.0001540710
873b0829,0.9997596145
72ccd009,0.9987749457
205243d9,0.9903011322
d9202f36,0.2881836891
9d0c30b0,0.0140502770
56644ace,0.0026098248
c63f527f,0.0248383638
bb84b9bd,0.5061259270
6f68caf0,0.0384575911
8492119b,1.0000000000
71bde48d,0.9959874749
d2d6e2ba,0.6247220635
6f4b309c,0.0054573049
b3cc5ba3,0.9401212335
fee39547,0.9727469683
4893137a,0.9993075132
e283c4c4,0.4900032878
25bac62b,0.7776150703
8fd88dd6,0.0000000000
b48c104e,0.6168694496
221d500b,0.0024178582
8f0de087,0.9999995232
32342e03,0.0000045491
a8da99d8,1.0000000000
93203755,0.0704498440
d3c88528,0.9921018481
0d7a17b3,0.9814856648
bd72f5ec,0.9999939203
e953c0fd,0.9954192638
e730b6c6,0.9932425618
c086033a,0.0001928399
a521d303,0.0000478142
b023957a,0.9948984981
3e0f04e8,1.0000000000
60647cba,0.0000000000
2f5c43a8,0.9822347760
b54ba69b,0.3113043010
eac962ff,0.9376279116
7e2a3763,0.0000000000
9362d863,0.0006803991
8f1b833c,0.4469946921
79727ff5,0.9970546961
62614c75,0.9731658697
75a03adf,0.9125567079
cf138392,0.7231834531
bf467a96,0.9762600064
c8b34651,0.9959129691
105a5c54,0.0224081874
bf6de75c,0.9925340414
060702c8,0.9996372461
921bad2c,0.9112193584
e0d17eb0,0.0874124020
9a3825c9,0.9721983671
8eda717f,0.0000119142
78906e0c,0.9999555349
c60100ad,0.2376233190
90a72a52,0.9968318343
d80e4ed4,0.9682462811
339cd0d2,0.5241615176
d99de899,0.7468180060
357e20d1,1.0000000000
a4d190da,0.7407646179
bd226217,0.4762678742
476e2771,0.9892577529
4e483506,0.9980342984
f70ea081,0.5963244438
4645e56f,0.9987125397
e6d05940,0.9754001498
f8b3c6af,0.2898002565
c89d6aad,0.9965504408
0cb57f6e,0.2711499333
86a4be46,0.9536115527
75e62d7e,1.0000000000
ebc36374,0.9962239265
0ebcb731,0.0000000001
24d000c5,0.9999140501
f3c9a4f6,0.7893168330
1bc59730,0.0001287258
47ea0bff,0.2762787044
cdeccfdd,0.9999995232
15e09a1d,0.0291157085
00652788,0.9654648900
23649c84,1.0000000000
91188a77,0.2555135489
eaca8580,0.0116513576
4ce9daeb,0.9005593061
d4220673,0.9597160220
b6a87aef,0.9647610784
8333ebed,0.0024241311
950a3453,1.0000000000
7074f6c9,0.0024256918
98a02caf,0.0000049134
59c8d2b3,0.9999068975
d99d13bd,0.9930849075
de86f1cf,0.9992787242
8f4b1985,0.8911930919
a7779b04,0.2697421312
2caeab11,0.7872982621
16aeea7c,0.9685473442
b9d19ab9,0.9610700607
29c5d2fd,0.9999848604
efcefa55,0.9491987824
099161c3,0.0274580568
12b49195,1.0000000000
96a1ce13,0.9860529900
67964b4f,1.0000000000
b61c605c,0.9821534753
bcfc0f16,0.0000000605
bf0cb956,0.0000000000
12f6aa7d,0.2180767208
f36f3a0c,1.0000000000
83490492,0.0540491864
e3b62b60,0.0008505604
20b27d66,0.9968712926
25c3ce93,0.9108375311
67a2ff0b,0.3726246953
9b2d3c1a,0.9984102249
8ad51f7d,0.0000000000
14137b57,0.4945703447
9ea5aa79,0.0020596480
5ea1d2dd,0.8303824067
979c867e,0.8822703362
7ea1e1b6,0.9403820038
d65520ba,1.0000000000
765ad2e2,0.8973316550
d2957326,0.8841609359
24349e24,1.0000000000
fd8a2ae3,0.9634820223
b282d98e,0.9748879671
3eaa7a61,0.9846360683
16533dd4,0.9639788866
4adb68d7,0.9999552965
565005b9,0.6381130219
51d86e0c,0.9999953508
30635642,0.0000000001
d9480a60,0.9999998808
b2647128,0.9739330411
20478c55,0.9914225936
caa0d105,0.0001899741
474f4534,0.0097613018
d51e3867,0.9937568903
e5d1bba7,0.0037589797
e7000b2a,0.8659048080
78f06b79,1.0000000000
8a9f4bee,0.9974234104
3d716bbe,0.0134160183
6e1ddef1,0.2065355778
9826f39a,0.0001179693
3fdc82f7,0.0085379230
31f013c3,0.1814455688
97a9df6d,0.0581324026
10e65294,0.8168870211
0bdca1a5,0.1600394100
374037fa,0.2623839676
1d1a0cec,0.8963895440
d415c5ad,0.9445433021
ced1306d,0.9999976158
f43497f3,0.1153639331
ffd13a9e,0.9989977479
6f67148e,0.6206349134
be322b68,0.9349095821
af209b44,0.5113508105
69b53a4a,0.0065950933
4c085180,0.9850422740
608cea18,0.4692931175
f8bebbfd,0.0005019370
ae16855d,0.0000326875
dfc700b3,0.0020020695
e3bdd9ac,0.8741763234
87a8ea20,0.9805201888
3c3da9aa,0.0059626573
76c882d6,0.0000000003
9e429645,0.9890297055
7dc9c990,0.0000000000
f38d53ef,0.0020145951
e1785b6e,0.9939233661
80c673fb,0.9969532490
a8b8c20b,0.9119403958
6a1ff150,0.9819851518
2f68d4fe,0.8282236457
c462ec65,0.9956777692
c374d5c4,0.1304894835
d20769b3,0.8878521323
c467fe4d,0.0000851141
1356229e,0.9678065181
b1532127,0.9996778965
3777ee22,0.9946258664
4ba6023f,0.9796761274
08504ae6,0.0123153357
5e0b4cc5,0.9993822575
249a0c1f,0.9987720847
24b3497f,0.9785993099
9edcf494,1.0000000000
53297290,0.7580344081
6d3a269e,0.9862940907
1b0d38fc,0.9875795245
02747427,0.0388254076
38867253,0.9970441461
c392dbd0,0.8796956539
8939734c,0.0000000000
097ba3af,0.0000000000
30f0f835,0.3739879727
bdab1bcf,0.2122617662
1070a984,0.9712682962
c41b8a90,0.9990817308
86a3b5cc,0.0013925054
d0a3719e,0.4183696806
b1a8067b,0.9999767542
911bc6aa,0.8794457912
67a2d0ac,0.9768573046
11447262,0.9991051555
12fd1375,0.0000000044
f2898538,0.9709024429
0e7355e2,0.9999996424
bc2c87c8,0.9999126196
94001156,0.9227705598
d5855224,0.1509154290
a3c1a552,0.9932750463
edcf54fa,0.0083030714
a28b90eb,0.9861671329
63cd028f,0.9985334873
dbc79657,0.0125966286
bc856bf1,0.1782184988
c7e25a70,0.9842925668
9771b119,0.9998912811
836db0d9,0.0093926480
f5685d3e,0.9281990528
bb04299d,0.7470208406
163a9d23,0.9187344909
5283c614,0.0000000000
2276d5d8,0.6039159894
ccb77e34,0.9979814291
d4a75bf3,0.9925841093
e15f46ea,0.9557085037
992a45ba,0.9524258971
056e7768,0.0000000000
a1dc016b,0.9925328493
38db82cd,0.0000542155
3295f3ae,0.0053444523
a6ff3660,0.9778609872
5981b799,0.9995866418
2636d79d,0.9995736480
7a8521e2,0.0000000000
9b53021d,0.9762688875
0a37be18,0.9981248975
a8676e55,0.9997449517
3488b8fc,0.0137654627
b86d4006,0.9896243215
33888635,0.9999878407
aa9ca5f9,0.8484679461
08faf0f6,0.0000000000
5320cd26,0.0000000177
2c57fdaa,0.0013559471
d467ce62,0.9989664555
888a568e,0.9989188910
88d6c838,0.7208537459
8f138517,0.9993188381
e1108dc0,0.0001477086
9e9cd6c9,0.9172961116
ab893af4,0.0289137103
4d4b30ba,0.1588073671
7ce15e26,0.9946410656
dbc45500,0.0000000000
6a0cde3f,0.9841041565
2658014c,0.0757156834
08d20604,0.0000055041
03c83dc9,0.0656731874
d741ccd1,0.9847160578
992d48b6,0.0000000000
b1ea3253,0.8926826119
da379e69,0.9993516803
73b429af,0.9866531491
2aefe712,0.9998481274
1e3634f9,0.9986309409
069ee09e,1.0000000000
a7970f81,0.0000000000
23084d2e,0.0127200736
ac57710a,0.6355930567
02553267,0.5713497400
0971c6c7,0.0112287309
cdb7f1fe,0.8746343255
d3af3f60,0.1254294068
59daf44b,0.5142341256
c2169934,0.9692785740
da03b56e,0.9978869557
474ea404,0.9996064305
f686cdc4,0.7708787322
f865b354,0.5669147372
106df554,0.6803972125
e5637171,0.0512505285
cba8985c,0.0000081668
cc09c9ce,0.3207127750
0b85b33f,0.9918652177
92f20625,0.9686377048
6b1379dd,0.9613802433
ed2b1df1,0.9972557425
325124e4,0.0000289880
7455c944,1.0000000000
fd68ccc1,0.9571872354
8df9100d,0.1321248114
c406df9b,0.3309682310
4978870c,0.0000000000
383f95d6,0.9851990342
aba96bbf,0.0000000000
6bba66b4,0.8052871823
b86fa0c9,0.8885136843
a2abc369,0.9502272606
0b40c014,0.9674329162
d45add48,0.2264748365
00193999,0.9863840938
c2f1b710,0.9415727258
53750c72,0.3686199486
3137ef1d,0.9533861279
bc6b8e2a,0.0057047931
7cb546c6,0.9999893904
d59a2349,1.0000000000
04d04b9a,0.9686992168
05ac1343,0.5724419355
2917895f,0.0000000001
342a1d01,0.9941902161
78309e4b,0.2394761145
5c1a5aba,0.0000000000
fae57f79,0.9289491773
23821d71,0.3627046645
5780b19d,0.0000000000
11c67865,0.7087199688
8564f114,0.9842416644
ec7d0fdd,0.8033366203
9a0446b8,0.0000046672
5f5da69d,0.9947441816
7a11839b,0.9932090640
763c9bbf,0.0000000000
15a7b5c5,0.0001121880
e9c7e251,0.8217566013
2555c207,0.0587099306
ec8d9784,0.9927310348
08fd9d10,0.2858296931
9504ae29,0.0002523311
0b91a24d,0.9619877338
e62e6cfe,0.9912455678
5d1291bb,0.0495194457
b3c1f2e7,0.0711302608
c6a8db21,0.9943667054
f2c137fd,0.9449897408
b61e8155,0.9410575628
45b9ee35,0.0035671298
8fe9c49b,0.9999997616
b98ceb09,0.0000000000
70c4a435,0.5732724667
d953d111,0.3092052639
da7de86e,0.9254779220
519f8611,0.9850876927
75eefdc3,0.9919605851
62412092,0.0060109077
de8ec010,0.5810652375
ee6121f8,0.0023620157
412b66e0,0.7373265028
7405c131,0.7725085020
efff4306,0.7920507789
5658d679,1.0000000000
617f88fc,0.0010909297
a120100b,0.1250997335
0971369e,0.8512675762
83f7fe7b,0.9485451579
12437da1,0.0000000000
8e7f96a5,0.9995061159
a08237de,0.0000000000
a013bd6f,0.9999938011
c6fdd404,0.9959008098
317e2af4,0.9126828909
dd9878c0,0.8422300816
42e76a51,0.9999954700
022f77e3,0.9909613729
cada3682,0.9970892072
53074f1f,0.9855591059
e6c19679,0.0572062172
dfb69b8b,0.0003360389
e1572941,0.9882709384
8d549cd2,0.0050317282
6913594d,0.0015427258
6e528fd6,0.9997684360
c8b037c7,0.0000005082
c3b6c880,0.7254514098
9684ac04,0.0001545307
6d974acc,0.8986667395
57b10462,0.9793375731
b2373298,0.0000000004
8e946e10,0.8555704951
6acee7de,0.9879027009
8ad7cc2f,0.0000000000
8e6e087e,0.4136681855
c3e46df5,0.9881707430
f6983f34,0.9571153522
8130a3aa,0.3784421980
0f11be03,0.3145392239
766073e1,0.9498218298
e67f6889,0.9920104742
148a0930,0.0001307682
b333ff97,0.9764943719
1c148a28,0.9863355160
ee0b02d7,0.7795410156
fa1c5f6d,0.9946944118
9b12ae1f,0.0141407959
3bb60b1b,0.0122666825
096e7594,0.0106223309
ac98996a,0.0003433098
1b7b9b9d,0.1857366264
61b2ac6f,0.3177620173
2bd414a8,0.4941884875
73d12826,0.9994491935
29f7ec33,0.9995422363
265f8aa8,0.9990711212
0d6be675,0.0147515219
a00ecdf6,0.0832553729
c414328a,0.8225013018
d47de87e,0.9874377847
376f984f,0.9902414680
12a35aa5,0.8530969620
8ecfd739,0.0001150146
2cbc30f4,0.7720673084
aa4bdf31,0.7529978752
69d18f51,0.9923730493
50cd4394,0.0000000000
bda732e1,0.0059285397
8e77e385,0.3566998243
49dfd51a,0.2858025432
b0a3e728,0.2462811470
518061ec,0.9825878739
bb306c8c,1.0000000000
1b2cf099,0.1055429578
e7c405e4,0.0004522348
1fc79c9d,0.1518162042
3427cd60,0.9999600649
8fc604cd,0.9999973774
0981acfd,0.0000000000
512e9c5c,0.7518988848
ae9f2426,0.0000331112
a8cd44c8,0.7938997746
acac91c3,0.9997044206
35988937,0.4292957485
2a2dd539,0.0068472363
3f971e0a,0.0000000000
7e09131c,0.4378666878
82726c59,0.9693905115
ec4c3dbd,0.1488353908
2a851255,0.0000000000
2cebdab4,0.9983950257
013b617b,0.8891838789
21a8603a,0.4301330149
fe2f2579,0.9361951351
df069a3d,0.9999299049
595f7f57,0.8562404513
081bdb0a,0.0000000000
6f8e7b3a,0.1577243060
d1824fe1,0.0000000000
3ddc6778,0.9792373180
57e4244d,0.9264754653
18e2e176,0.9999995232
7394cdbc,0.9999927282
19821b41,1.0000000000
12e9563c,0.9992127419
b96c9ed9,0.9988837838
096d9c1b,0.0052267313
97454a30,0.9999911785
43b6c5d3,0.9989231229
2c58bcc5,1.0000000000
0c71dc02,0.0311087873
f7cd79b0,0.8025786877
922ec513,0.0176832937
561b6b2c,0.2184456289
32913f04,0.9090731740
77aad507,0.0000700661
d62d5a9c,0.8768435717
be70bb3d,0.2962164581
84920252,0.9453875422
b9623d93,0.9967316389
ba925eca,0.0000976799
181ecadf,0.5269232988
6fbcc9e2,0.3946326673
57d5b182,0.9771640897
d3013a36,0.9950054288
21cafb54,0.0128423292
d1a6cc74,0.0000000000
c4017d47,0.0000001746
22e05854,0.0002800256
7eb53ec8,0.9947832227
c77a806d,0.9979810119
c114c951,0.9997659326
71495521,0.2144389898
98bb1260,0.6382195950
546ec108,0.1774339825
78f39102,0.0000000206
26b6379a,0.9949765205
8cb14c23,0.0569103956
75892ee1,0.9996769428
3d31d65f,0.9767827988
30784a7a,0.9999997616
efba2a23,0.9995303154
9fcb2c5a,0.0000000000
9910ee7e,0.9999994040
dc97b587,0.7216858864
7732ca72,0.9992495179
c4bac1f1,0.9954057932
a80ddf30,0.0000000000
fe79c536,0.0000018651
84e34259,0.9999419451
7db3b563,0.0000054288
5e946e6e,0.6785614491
76881bf4,0.8398977518
7c606237,0.9999663830
7aa06d7d,0.9718046188
0d035cbc,0.2562913299
0838e69f,0.5506849289
f6715e39,0.9900935292
499004bb,0.9736186862
4cefc9ec,0.0000000000
ded95f0a,0.9941646457
073112c9,0.0178396124
96cb4df4,0.0000000000
0962de0b,0.9961721301
cea18b7b,0.9999480247
75463cb0,0.9870255589
4a59c201,0.1054325849
29d46646,0.0034161259
e6134ca4,0.9362800121
445ae936,0.9961035252
420d8dda,0.9999576807
bae1b5b1,0.9901483655
9f49327e,0.9759296179
18b52f62,0.9433576465
b02bb341,0.0000000000
e5be8689,0.0000000000
b5b85b95,0.0205670968
b94f72e3,0.9989026785
a79114fd,0.9999973774
502ffafa,0.9947544336
b8e274d7,0.8843333721
e37f8f63,0.0002338086
c8a5c9d9,0.9855336547
d574bf84,0.9469891787
88bc1b71,0.9997306466
3261e3ee,0.0121163512
e65424cf,0.2532238662
706d2090,0.0000000000
94d4c49c,0.1500302553
51ba3d48,0.0043393355
fdd4c395,0.9994204044
12eed563,0.8311051726
f93627e8,0.9760429263
df51a7cd,0.7650117874
c84092af,0.9927686453
514a25a2,0.0000000000
5d421481,0.0026860237
d3859efd,0.9844434261
eb024725,0.0021897918
0d8537a5,0.9889264107
fe708ff7,0.9742264748
1790bbf0,0.2544133067
8a30487e,0.8478622437
70a01d16,0.0003421417
89bb7fca,0.9855310917
398c1300,0.0000000000
41b43c73,0.9991655350
72d2839a,0.9726971388
beeb98cf,0.0000000003
c409f194,0.8266659975
0c654278,0.7841783762
fb155295,0.9857822657
103d1e1d,0.9996376038
6c755ff3,0.0000000000
3722a062,0.9518431425
90611922,0.9845497608
77b432f1,0.9999647141
ccf53246,0.9956066012
4c52089f,0.9663513303
81e05676,0.4214017689
732c51d0,0.0001268726
b60c6094,0.9688693285
2e9db48a,0.9997133613
68cdc732,0.2005444169
e1f9dbd9,0.0054280604
31fd12b9,0.2351283878
72bd3e45,0.9577130079
84e2f1ab,0.8211050630
b4b6d3d0,0.5760390759
874d507a,0.3509199023
44775bac,0.9997450709
83dfaf91,0.9858975410
a9a1cc1e,0.0000036169
227de452,0.0000000000
14519bcf,1.0000000000
970a9821,0.0055771903
e84230ac,0.0030106639
550e4ebc,0.9995703101
5e98d635,0.0000000040
667d386b,0.9497922659
503fefff,0.0589448735
08bcb429,0.9975472093
90c293d2,0.0010828834
bbc84c36,0.0005418747
3facaac6,0.2963552475
e8d1bc63,0.9813191891
0ba50202,0.4889270365
9d947517,0.0000000000
e084ed8f,0.0000000001
7051b370,1.0000000000
910f551e,0.9836787581
8d238915,0.9421465397
e7238f30,0.0000000000
a658f1ba,0.0451971889
0b4e7093,0.9865607023
4d59af79,0.9239675403
99a7b417,0.0113999611
e5798365,0.9999446869
078c699f,0.9256876111
b2cd6017,0.5817478299
89b3960f,0.9947357774
104d981d,0.9943414927
05e410e9,0.1843122691
44556da6,0.7336066365
207e5145,0.9889582396
390ddfc0,1.0000000000
2e82728f,0.9997979999
4245d2cc,0.9999881983
d43a187c,0.6518775225
52b60236,0.3789849281
cc22996f,0.0007344591
bf08f16a,1.0000000000
47dea2c3,0.9880332947
22ac0bab,0.8580884933
49c670ad,0.9999997616
1040e727,0.9999188185
f39933c4,0.9975964427
30474ea4,0.9955831170
73978670,0.9737612009
527ad437,0.9997103810
78f83e41,0.9970304966
12921cf8,0.2374607772
b960192b,0.9762427807
9dfaf61b,0.0000000000
cec954d2,0.0000000000
00bb437f,0.9970555305
06458d98,0.0000672911
37ba4455,0.1473443359
2feeeaf3,0.9974111915
06c83a48,0.0000008346
dfe4fd55,0.0000000002
0b7fb9da,0.0000000000
52d1ae5f,0.0000003283
0ef51267,0.4108047485
0d9822ce,0.9109586477
bcad7099,0.0009347952
a26a7454,0.6621305346
93b7cc9d,0.2401908636
