id,is_iceberg
c27eda4e,0.999481
9b94d2c2,0.000000
a2dbdb31,0.036386
816258dd,0.332385
81f11218,0.002298
c4bd9d04,0.131614
c6ce9bf9,0.116064
a7b3cc29,0.000000
527870bf,0.407621
9af26068,1.000000
0b591e70,0.998046
2b1e57c5,0.001317
194db786,0.876130
e09ba644,0.999990
fa2ed3e5,0.999587
1ba92726,0.314465
8c8f45b4,0.000000
f8889f44,0.005969
598e255b,0.004113
45f1aa7a,0.145171
022956a3,0.002755
d406064d,0.323915
76617947,0.000000
d0e5dccb,0.380691
33271da6,0.006768
0840e2b1,0.507670
521a9f4d,0.825510
7286b1dc,0.148812
5b6acc2d,0.005545
e034cd34,0.000000
46577660,0.000047
bb4d6f24,0.142131
bfc7a3f2,0.217210
abc66be8,0.000227
3627189f,1.000000
e49a77f6,0.000004
a209d7ee,0.028017
dee69cf6,0.796664
9a6261a0,0.006086
a8e444c6,0.000000
a6a66a28,0.999925
db7022ff,0.000479
0dfb45d9,0.598010
81c983aa,0.000000
a98fb5e1,0.999665
99e004d7,0.000971
d16e5fbb,0.001906
3c352f9e,0.035467
12202699,0.006811
86af0236,0.485888
f3703e6f,0.804940
4a71dc34,0.195885
321edcdc,0.124527
e365a657,0.002441
45755c9c,0.000113
873b0829,0.005120
72ccd009,0.005813
205243d9,0.971921
d9202f36,0.065958
9d0c30b0,0.189625
56644ace,0.023593
c63f527f,0.054014
bb84b9bd,0.999986
6f68caf0,0.190588
8492119b,0.000000
71bde48d,0.999517
d2d6e2ba,0.642025
6f4b309c,0.067985
b3cc5ba3,0.167886
fee39547,0.374200
4893137a,0.999442
e283c4c4,0.103048
25bac62b,0.394627
8fd88dd6,0.000000
b48c104e,0.010639
221d500b,0.009379
8f0de087,0.000606
32342e03,0.000000
a8da99d8,0.000000
93203755,0.341878
d3c88528,0.999675
0d7a17b3,0.000268
bd72f5ec,1.000000
e953c0fd,0.105926
e730b6c6,0.997834
c086033a,0.000012
a521d303,0.000000
b023957a,0.070583
3e0f04e8,0.000108
60647cba,0.000000
2f5c43a8,0.626210
b54ba69b,0.359046
eac962ff,0.330243
7e2a3763,0.000000
9362d863,0.000079
8f1b833c,0.388484
79727ff5,0.000001
62614c75,0.936830
75a03adf,0.074717
cf138392,0.216648
bf467a96,0.000000
c8b34651,0.904345
105a5c54,0.000001
bf6de75c,0.000009
060702c8,1.000000
921bad2c,0.987340
e0d17eb0,0.045992
9a3825c9,0.534214
8eda717f,0.000000
78906e0c,0.999999
c60100ad,0.999117
90a72a52,0.044889
d80e4ed4,0.039722
339cd0d2,0.000161
d99de899,0.064901
357e20d1,0.000000
a4d190da,0.057276
bd226217,0.003863
476e2771,0.999988
4e483506,0.035188
f70ea081,0.999702
4645e56f,0.999935
e6d05940,0.957267
f8b3c6af,0.999938
c89d6aad,0.065746
0cb57f6e,0.370042
86a4be46,0.000087
75e62d7e,0.000000
ebc36374,0.032103
0ebcb731,0.938133
24d000c5,0.000467
f3c9a4f6,0.473706
1bc59730,0.000000
47ea0bff,0.885721
cdeccfdd,0.017334
15e09a1d,0.181129
00652788,0.067874
23649c84,0.004167
91188a77,0.000869
eaca8580,0.217645
4ce9daeb,0.548194
d4220673,0.952657
b6a87aef,0.058829
8333ebed,0.148650
950a3453,0.004642
7074f6c9,0.187551
98a02caf,0.000000
59c8d2b3,0.999990
d99d13bd,0.998473
de86f1cf,0.999996
8f4b1985,0.994993
a7779b04,0.069199
2caeab11,0.116626
16aeea7c,0.035270
b9d19ab9,0.958536
29c5d2fd,1.000000
efcefa55,0.231655
099161c3,0.421962
12b49195,0.000590
96a1ce13,0.995701
67964b4f,0.000000
b61c605c,0.017673
bcfc0f16,0.000145
bf0cb956,0.000000
12f6aa7d,0.266822
f36f3a0c,0.001066
83490492,0.277289
e3b62b60,0.006365
20b27d66,1.000000
25c3ce93,0.652412
67a2ff0b,0.349617
9b2d3c1a,0.999770
8ad51f7d,0.000000
14137b57,0.198969
9ea5aa79,0.000005
5ea1d2dd,0.022365
979c867e,0.934848
7ea1e1b6,0.116006
d65520ba,0.000630
765ad2e2,0.417182
d2957326,0.829079
24349e24,0.000000
fd8a2ae3,0.000000
b282d98e,0.719692
3eaa7a61,0.001938
16533dd4,0.237002
4adb68d7,0.999973
565005b9,0.001857
51d86e0c,0.999443
30635642,0.000000
d9480a60,0.004342
b2647128,0.076192
20478c55,0.999747
caa0d105,0.000025
474f4534,0.117109
d51e3867,0.999908
e5d1bba7,0.185747
e7000b2a,0.008549
78f06b79,0.000000
8a9f4bee,0.999234
3d716bbe,0.190424
6e1ddef1,0.001087
9826f39a,0.000750
3fdc82f7,0.293359
31f013c3,0.136491
97a9df6d,0.044979
10e65294,0.312056
0bdca1a5,0.176930
374037fa,0.232892
1d1a0cec,0.189375
d415c5ad,0.004291
ced1306d,0.000001
f43497f3,0.315703
ffd13a9e,1.000000
6f67148e,0.152910
be322b68,0.040530
af209b44,0.000126
69b53a4a,0.470182
4c085180,0.086835
608cea18,0.191572
f8bebbfd,0.192259
ae16855d,0.000000
dfc700b3,0.883988
e3bdd9ac,0.999780
87a8ea20,0.000386
3c3da9aa,0.167580
76c882d6,0.000000
9e429645,0.766481
7dc9c990,0.000000
f38d53ef,0.038142
e1785b6e,0.011048
80c673fb,0.869774
a8b8c20b,0.734915
6a1ff150,0.972503
2f68d4fe,0.082284
c462ec65,0.999993
c374d5c4,0.257850
d20769b3,0.145882
c467fe4d,0.000022
1356229e,0.021329
b1532127,0.000000
3777ee22,0.999988
4ba6023f,0.999842
08504ae6,0.020144
5e0b4cc5,0.000370
249a0c1f,0.994800
24b3497f,0.098775
9edcf494,0.000247
53297290,0.000719
6d3a269e,0.998966
1b0d38fc,0.000001
02747427,0.106124
38867253,0.768544
c392dbd0,0.462202
8939734c,0.000000
097ba3af,0.000000
30f0f835,0.093640
bdab1bcf,0.458593
1070a984,0.982935
c41b8a90,0.998493
86a3b5cc,0.252898
d0a3719e,0.154472
b1a8067b,0.005166
911bc6aa,0.013902
67a2d0ac,0.133000
11447262,0.071037
12fd1375,0.000000
f2898538,0.045550
0e7355e2,0.000000
bc2c87c8,0.999998
94001156,0.000047
d5855224,0.573304
a3c1a552,0.001081
edcf54fa,0.010381
a28b90eb,0.634940
63cd028f,0.000007
dbc79657,0.000376
bc856bf1,0.004770
c7e25a70,0.219256
9771b119,0.000000
836db0d9,0.000062
f5685d3e,0.307121
bb04299d,0.248626
163a9d23,0.080247
5283c614,0.000000
2276d5d8,0.063541
ccb77e34,0.000001
d4a75bf3,0.021556
e15f46ea,0.035691
992a45ba,0.171474
056e7768,0.000000
a1dc016b,0.001522
38db82cd,0.000093
3295f3ae,0.001776
a6ff3660,0.180110
5981b799,0.997661
2636d79d,0.001529
7a8521e2,0.000000
9b53021d,0.001275
0a37be18,0.997615
a8676e55,0.999988
3488b8fc,0.304668
b86d4006,0.847363
33888635,0.999998
aa9ca5f9,0.000004
08faf0f6,0.000000
5320cd26,0.000000
2c57fdaa,0.116490
d467ce62,0.000784
888a568e,0.999458
88d6c838,0.999977
8f138517,0.156356
e1108dc0,0.000000
9e9cd6c9,0.000033
ab893af4,0.000146
4d4b30ba,0.673809
7ce15e26,0.060341
dbc45500,0.000000
6a0cde3f,0.079499
2658014c,0.011610
08d20604,0.000001
03c83dc9,0.004326
d741ccd1,0.027503
992d48b6,0.000000
b1ea3253,0.998854
da379e69,0.000596
73b429af,0.999708
2aefe712,0.999996
1e3634f9,0.998941
069ee09e,0.000082
a7970f81,0.000000
23084d2e,0.000000
ac57710a,0.980185
02553267,0.784364
0971c6c7,0.067995
cdb7f1fe,0.227026
d3af3f60,0.130019
59daf44b,0.357560
c2169934,0.286193
da03b56e,0.008922
474ea404,0.210743
f686cdc4,0.610754
f865b354,0.053852
106df554,0.116970
e5637171,0.097620
cba8985c,0.000802
cc09c9ce,0.023229
0b85b33f,0.975035
92f20625,0.999322
6b1379dd,0.467695
ed2b1df1,0.000003
325124e4,0.000042
7455c944,0.001647
fd68ccc1,0.061266
8df9100d,0.706630
c406df9b,0.008772
4978870c,0.000000
383f95d6,0.111008
aba96bbf,0.000000
6bba66b4,0.133922
b86fa0c9,0.072403
a2abc369,0.193415
0b40c014,0.000089
d45add48,0.124176
00193999,0.941178
c2f1b710,0.396301
53750c72,0.002657
3137ef1d,0.307841
bc6b8e2a,0.041617
7cb546c6,1.000000
d59a2349,0.000679
04d04b9a,0.077520
05ac1343,0.001965
2917895f,0.000000
342a1d01,0.986329
78309e4b,0.261994
5c1a5aba,0.000001
fae57f79,0.000837
23821d71,0.528527
5780b19d,0.000000
11c67865,0.688160
8564f114,0.134542
ec7d0fdd,0.346626
9a0446b8,0.001137
5f5da69d,0.732254
7a11839b,0.734406
763c9bbf,0.000000
15a7b5c5,0.000000
e9c7e251,0.005251
2555c207,0.274504
ec8d9784,0.000003
08fd9d10,0.188047
9504ae29,0.000022
0b91a24d,0.186306
e62e6cfe,0.997293
5d1291bb,0.327328
b3c1f2e7,0.005923
c6a8db21,0.012170
f2c137fd,0.964992
b61e8155,0.061704
45b9ee35,0.286423
8fe9c49b,0.002501
b98ceb09,0.000000
70c4a435,0.140050
d953d111,0.258848
da7de86e,0.159410
519f8611,0.326187
75eefdc3,0.003173
62412092,0.999985
de8ec010,0.000019
ee6121f8,0.227540
412b66e0,0.597179
7405c131,0.193945
efff4306,0.093869
5658d679,0.002297
617f88fc,0.000000
a120100b,0.000035
0971369e,0.999560
83f7fe7b,0.658847
12437da1,0.000000
8e7f96a5,0.067797
a08237de,0.000000
a013bd6f,0.000446
c6fdd404,0.852034
317e2af4,0.178577
dd9878c0,0.213532
42e76a51,0.999996
022f77e3,0.147958
cada3682,0.999826
53074f1f,0.014497
e6c19679,0.366186
dfb69b8b,0.002794
e1572941,0.003664
8d549cd2,0.007534
6913594d,0.286025
6e528fd6,0.003503
c8b037c7,0.000001
c3b6c880,0.002837
9684ac04,0.000000
6d974acc,0.254734
57b10462,0.160101
b2373298,0.000000
8e946e10,0.986713
6acee7de,0.027855
8ad7cc2f,0.000000
8e6e087e,0.308996
c3e46df5,0.001339
f6983f34,0.667726
8130a3aa,0.002738
0f11be03,0.070896
766073e1,0.162186
e67f6889,0.999944
148a0930,0.000000
b333ff97,0.779054
1c148a28,0.113799
ee0b02d7,0.423022
fa1c5f6d,0.745125
9b12ae1f,0.000009
3bb60b1b,0.195336
096e7594,0.180927
ac98996a,0.068737
1b7b9b9d,0.075720
61b2ac6f,0.300457
2bd414a8,0.610228
73d12826,0.027439
29f7ec33,0.000000
265f8aa8,0.999994
0d6be675,0.181413
a00ecdf6,0.108123
c414328a,0.000415
d47de87e,0.128687
376f984f,0.087866
12a35aa5,0.429213
8ecfd739,0.000033
2cbc30f4,0.027918
aa4bdf31,0.359374
69d18f51,0.997066
50cd4394,0.000000
bda732e1,0.325165
8e77e385,0.026364
49dfd51a,0.128002
b0a3e728,0.369957
518061ec,0.192042
bb306c8c,0.001954
1b2cf099,0.000000
e7c405e4,0.000000
1fc79c9d,0.001159
3427cd60,0.999996
8fc604cd,1.000000
0981acfd,0.000000
512e9c5c,0.386630
ae9f2426,0.000000
a8cd44c8,0.966971
acac91c3,0.999996
35988937,0.160797
2a2dd539,0.166067
3f971e0a,0.000000
7e09131c,0.207270
82726c59,0.196527
ec4c3dbd,0.354514
2a851255,0.000000
2cebdab4,0.999990
013b617b,0.421105
21a8603a,0.054687
fe2f2579,0.078207
df069a3d,0.018551
595f7f57,0.339116
081bdb0a,0.000000
6f8e7b3a,0.083020
d1824fe1,0.000000
3ddc6778,0.387086
57e4244d,0.164487
18e2e176,0.001447
7394cdbc,0.998174
19821b41,0.000605
12e9563c,0.999994
b96c9ed9,0.999977
096d9c1b,0.056919
97454a30,1.000000
43b6c5d3,0.999881
2c58bcc5,0.000000
0c71dc02,0.082716
f7cd79b0,0.204511
922ec513,0.000000
561b6b2c,0.445546
32913f04,0.497409
77aad507,0.008363
d62d5a9c,0.013021
be70bb3d,0.923422
84920252,0.941758
b9623d93,0.116295
ba925eca,0.005294
181ecadf,0.015633
6fbcc9e2,0.267107
57d5b182,0.002148
d3013a36,0.027577
21cafb54,0.195412
d1a6cc74,0.000000
c4017d47,0.000002
22e05854,0.000027
7eb53ec8,0.992713
c77a806d,0.999986
c114c951,0.999992
71495521,0.001081
98bb1260,0.210846
546ec108,0.274610
78f39102,0.000358
26b6379a,0.112409
8cb14c23,0.005963
75892ee1,0.049061
3d31d65f,0.000000
30784a7a,0.040760
efba2a23,0.999997
9fcb2c5a,0.000000
9910ee7e,0.003562
dc97b587,0.091820
7732ca72,0.005265
c4bac1f1,0.349320
a80ddf30,0.000000
fe79c536,0.000001
84e34259,0.999999
7db3b563,0.000000
5e946e6e,0.661941
76881bf4,0.996562
7c606237,0.000235
7aa06d7d,0.837916
0d035cbc,0.016360
0838e69f,0.004003
f6715e39,0.999850
499004bb,0.163516
4cefc9ec,0.000000
ded95f0a,0.998684
073112c9,0.030553
96cb4df4,0.000000
0962de0b,0.999977
cea18b7b,0.999982
75463cb0,0.360290
4a59c201,0.282979
29d46646,0.393233
e6134ca4,0.004066
445ae936,0.998713
420d8dda,1.000000
bae1b5b1,0.201009
9f49327e,0.741284
18b52f62,0.999340
b02bb341,0.000000
e5be8689,0.000000
b5b85b95,0.003444
b94f72e3,0.000364
a79114fd,0.000169
502ffafa,1.000000
b8e274d7,0.137623
e37f8f63,0.001528
c8a5c9d9,0.000094
d574bf84,0.163611
88bc1b71,0.999999
3261e3ee,0.999988
e65424cf,0.004332
706d2090,0.000000
94d4c49c,0.045513
51ba3d48,0.003533
fdd4c395,0.097678
12eed563,0.325344
f93627e8,0.999995
df51a7cd,0.170264
c84092af,0.017700
514a25a2,0.000000
5d421481,0.047773
d3859efd,0.999117
eb024725,0.001822
0d8537a5,0.132017
fe708ff7,0.349905
1790bbf0,0.004194
8a30487e,0.044890
70a01d16,0.003285
89bb7fca,0.686215
398c1300,0.000000
41b43c73,0.000104
72d2839a,0.003312
beeb98cf,0.000012
c409f194,0.518096
0c654278,0.000359
fb155295,0.991863
103d1e1d,0.999991
6c755ff3,0.000000
3722a062,0.192293
90611922,0.129715
77b432f1,1.000000
ccf53246,0.974637
4c52089f,0.299565
81e05676,0.000014
732c51d0,0.000237
b60c6094,0.108547
2e9db48a,0.999814
68cdc732,0.000026
e1f9dbd9,0.000000
31fd12b9,0.418366
72bd3e45,0.482358
84e2f1ab,0.345640
b4b6d3d0,0.005505
874d507a,0.092351
44775bac,0.016942
83dfaf91,0.019374
a9a1cc1e,0.000000
227de452,0.000000
14519bcf,0.000008
970a9821,0.631536
e84230ac,0.000000
550e4ebc,0.038837
5e98d635,0.000000
667d386b,0.008683
503fefff,0.096723
08bcb429,0.068420
90c293d2,0.000976
bbc84c36,0.249410
3facaac6,0.003232
e8d1bc63,0.020010
0ba50202,0.035621
9d947517,0.000000
e084ed8f,0.000000
7051b370,0.003613
910f551e,0.190805
8d238915,0.136218
e7238f30,0.000000
a658f1ba,0.005868
0b4e7093,0.998714
4d59af79,0.448203
99a7b417,0.500074
e5798365,0.042124
078c699f,0.376630
b2cd6017,0.331108
89b3960f,0.152506
104d981d,0.998700
05e410e9,0.069592
44556da6,0.068565
207e5145,0.021932
390ddfc0,0.000000
2e82728f,0.000000
4245d2cc,0.013759
d43a187c,0.550125
52b60236,0.000000
cc22996f,0.194750
bf08f16a,0.000000
47dea2c3,0.558821
22ac0bab,0.359292
49c670ad,0.000000
1040e727,0.000000
f39933c4,0.011151
30474ea4,0.999995
73978670,0.584449
527ad437,0.999614
78f83e41,0.138750
12921cf8,0.952091
b960192b,0.000000
9dfaf61b,0.000000
cec954d2,0.000000
00bb437f,0.120270
06458d98,0.005898
37ba4455,0.056286
2feeeaf3,0.992795
06c83a48,0.000000
dfe4fd55,0.000000
0b7fb9da,0.000000
52d1ae5f,0.000000
0ef51267,0.114453
0d9822ce,0.936574
bcad7099,0.000000
a26a7454,0.169272
93b7cc9d,0.813625
dcd0ddc6,0.008090
16655d5c,0.214129
2a6150ae,0.003524
601fa9bc,0.012553
3644a31b,0.098336
396254ec,0.297749
b01bf536,0.404011
ff13313c,0.344987
18c308c7,0.470401
50b69cc6,0.014288
76bd6e6a,0.003120
74c587bb,0.152500
11b26a63,0.497070
bf2bc384,0.142573
075634d5,0.000000
7b1e388b,0.000000
8eb02fc2,0.390743
5b09ed4a,0.020863
371b935e,0.998694
7a1cbaab,0.151198
c5c72595,0.998721
c5ea95c0,0.347442
a5b61d35,0.000196
2c252c46,0.085597
7d8e52d9,0.072849
13fe65d5,0.211640
a3d2abc6,0.010256
9248daa9,0.617814
605470fc,0.135727
38717ccd,0.998049
1144cbd0,0.998419
6d32e09b,0.703593
89b138f7,0.000000
a83f69a4,0.051095
68b7f89d,0.530525
a0998397,0.206761
7e20006f,0.000000
93b12419,0.857809
475c5a35,0.039006
67f42c90,0.356577
45a114e0,0.000029
41a59ee9,0.016538
6c2c6a39,0.057346
9f840a7d,0.000000
2ad5ee96,0.000000
cb8b875e,0.999742
2283d088,0.000786
545f8210,0.000000
7eeed38a,0.929220
be77b9e7,0.000002
16ec40a3,0.133389
b7e74bcf,0.980220
8a36acfd,0.897822
d2e5b493,1.000000
bd88797b,0.000000
78566a26,0.000000
32449528,0.027901
5f6ffdad,0.309490
38bdc33c,0.514973
f88a9ed3,0.016224
c1fe2103,0.000000
63f7ddd9,0.000036
97e123d2,0.076362
7d078228,0.014288
6b43e60f,1.000000
e07665a4,0.513597
4da0c147,0.000235
1d2474a1,0.152514
f39a3050,0.000443
aaeb3f89,0.188870
daa3d1e9,0.005373
23cad3ed,0.999995
dc8fd92d,0.979039
994a2787,0.000001
5009ce8c,0.999943
95ba90c7,0.000000
bb176f20,0.000000
57ccd603,0.015475
c3767f5b,0.994755
076492b4,0.000510
68864007,0.070750
fb124dd7,0.109015
c59fbfc0,0.000000
ddce9f51,0.002241
c459dbf6,0.568231
1a39b44e,0.375333
a31f8519,0.000000
29ff4d55,0.000000
c0a87a44,0.288734
aa07ea34,0.000000
ed7b77f3,0.999940
ccb10918,0.017274
aba1f2cc,0.000110
0c4b7ce6,0.002611
26a29fae,0.000000
6a1a9b91,0.428976
fda0d9b3,0.000026
2f7da2f9,0.737626
948317c5,0.000206
df315de0,0.042171
51762e5e,0.003043
9be1f9d4,0.007988
b20f16ca,0.041651
24f677ab,0.111471
19d36f67,0.000000
db098e36,0.223473
3ab323b5,0.212370
db204654,0.089076
f0b7c362,0.329007
9c36083a,0.896782
00247e48,0.999999
99064331,0.002499
fb023b97,0.000000
834a13a2,0.000000
b4fb7c3b,0.023522
cccc91e5,0.000001
e777f5c4,0.000000
8a367850,0.000000
01aee49b,0.999549
09a3f3cb,0.022633
b7837a99,0.998678
0e5c18fe,0.000000
433d92a6,0.000017
d8c1c90e,0.000003
5cf350ea,0.198315
9e6adfeb,0.000000
398c373b,0.000005
8e1cb96b,0.607081
c0ab7de5,0.002806
b7519f43,0.360923
54d7929f,0.000000
222a4407,0.014346
4cd8d439,0.116799
ac31d9e4,0.236780
0c51475f,0.000098
926b4b5d,0.999992
3072aeb4,0.994397
5508aabc,0.000000
7ff080c1,0.996874
c8137158,0.000000
73f4c54a,0.008958
0ab19c8d,0.121424
57c090c7,0.408376
b3f4d7c8,0.999978
d4a81cf9,0.176493
497c4ff8,0.000480
8949311b,0.996225
d4f17d1d,0.047944
cbd015d6,0.000000
4ff7d773,0.100820
5950d2f6,0.011543
f0b4c564,0.000004
4727e088,0.325064
2c9b195c,0.222227
04c441b0,0.315283
9f1e2246,0.056549
3bf56119,0.311043
385033f6,0.166433
1e14e9eb,0.010676
4ec14d05,0.045641
d16ffa50,0.003949
6f2147d7,0.000121
13540275,0.999996
280aaa6c,0.000022
63d6fcf6,0.403906
e1130afc,0.056240
8915b349,0.329717
02cb6179,0.999997
816084ef,0.028498
e83e27ef,0.038433
9928b6cb,0.001385
398c44d5,0.016612
4e9944c8,0.002482
ade738c7,0.000001
df106f1f,0.049197
707c42f2,0.000000
c7d6c968,0.206533
2f62a2d3,0.000000
58a62136,0.013809
